SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_CREDIT,AMT_ANNUITY,CODE_GENDER,AGE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,NAME_INCOME_TYPE,AMT_INCOME_TOTAL,TARGET
190469,Cash loans,540000.0,21546.0,F,50.0,Married,House / apartment,Unemployed,72000.0,0
221841,Cash loans,269550.0,21739.5,M,57.0,Civil marriage,House / apartment,Working,180000.0,0
233586,Cash loans,562932.0,38209.5,F,42.0,Married,House / apartment,Unemployed,76500.0,0
453289,Cash loans,781920.0,28215.0,F,39.0,Married,House / apartment,Working,162000.0,0
253725,Cash loans,835380.0,45445.5,M,37.0,Married,House / apartment,Businessman,216000.0,0
199558,Cash loans,1575000.0,43443.0,M,51.0,Married,House / apartment,Businessman,450000.0,0
154357,Cash loans,1183963.5,38322.0,M,43.0,Married,House / apartment,Unemployed,202500.0,1
128473,Cash loans,343683.0,17676.0,M,24.0,Civil marriage,With parents,Working,135000.0,0
331078,Cash loans,999000.0,30289.5,F,64.0,Separated,House / apartment,Unemployed,99000.0,0
271870,Cash loans,1125000.0,33025.5,M,39.0,Married,House / apartment,Businessman,270000.0,0
340994,Cash loans,312768.0,22887.0,F,27.0,Married,House / apartment,Unemployed,90000.0,0
161907,Revolving loans,180000.0,9000.0,F,26.0,Married,House / apartment,Unemployed,90000.0,0
314728,Cash loans,315000.0,21924.0,F,64.0,Single / not married,House / apartment,Unemployed,81000.0,0
351966,Cash loans,679500.0,19867.5,F,37.0,Married,House / apartment,Unemployed,90000.0,0
313801,Cash loans,1078200.0,34780.5,F,52.0,Married,House / apartment,Businessman,225000.0,0
127219,Cash loans,942300.0,27679.5,F,53.0,Widow,House / apartment,Unemployed,90000.0,0
114742,Cash loans,450000.0,47254.5,M,60.0,Married,House / apartment,Businessman,256500.0,0
177166,Cash loans,450000.0,21888.0,M,31.0,Single / not married,With parents,Unemployed,90000.0,0
292855,Cash loans,198000.0,19417.5,F,44.0,Separated,Rented apartment,Unemployed,72000.0,0
224341,Revolving loans,202500.0,10125.0,F,61.0,Widow,House / apartment,Unemployed,103500.0,0
106973,Cash loans,888840.0,37494.0,M,29.0,Married,House / apartment,Businessman,225000.0,0
140275,Cash loans,810000.0,26770.5,F,27.0,Civil marriage,House / apartment,Working,180000.0,0
425303,Cash loans,339241.5,12312.0,,42.0,Married,House / apartment,Working,117000.0,1
153097,Revolving loans,382500.0,19125.0,M,39.0,Separated,House / apartment,Working,180000.0,0
394252,Cash loans,81666.0,5652.0,M,36.0,Married,House / apartment,Unemployed,90000.0,0
216619,Cash loans,521280.0,26743.5,F,42.0,Married,House / apartment,Unemployed,67500.0,0
176065,Cash loans,208512.0,22585.5,F,40.0,Married,House / apartment,Unemployed,90000.0,0
205451,Cash loans,1078200.0,38331.0,M,45.0,Civil marriage,House / apartment,Businessman,225000.0,0
176696,Revolving loans,180000.0,9000.0,,58.0,Married,House / apartment,Unemployed,112500.0,0
453250,Cash loans,990000.0,42075.0,M,46.0,Married,House / apartment,Working,180000.0,0
205837,Revolving loans,270000.0,13500.0,F,38.0,Married,House / apartment,Working,90000.0,0
382190,Cash loans,1125000.0,47794.5,F,55.0,Married,House / apartment,Unemployed,94500.0,0
243546,Cash loans,628114.5,20889.0,F,53.0,Married,House / apartment,Businessman,202500.0,0
286458,Cash loans,127350.0,12532.5,F,44.0,Separated,House / apartment,Working,135000.0,0
122104,Revolving loans,270000.0,13500.0,F,32.0,Married,House / apartment,Working,112500.0,0
245806,Cash loans,1024290.0,30078.0,F,47.0,Married,House / apartment,Working,173250.0,0
250001,Revolving loans,270000.0,13500.0,F,22.0,Single / not married,House / apartment,Working,112500.0,0
446932,Cash loans,345645.0,16240.5,F,36.0,Married,House / apartment,Unemployed,54000.0,0
418236,Cash loans,1483231.5,46701.0,F,44.0,Married,House / apartment,Businessman,247500.0,0
266404,Cash loans,679500.0,31486.5,F,56.0,Married,House / apartment,Working,94500.0,0
315657,Cash loans,882000.0,47119.5,M,29.0,Married,With parents,Working,112500.0,0
109843,Cash loans,288873.0,19435.5,F,46.0,Married,House / apartment,Working,202500.0,0
451591,Cash loans,203760.0,11376.0,F,66.0,Married,House / apartment,Unemployed,72000.0,0
304342,Cash loans,835380.0,40320.0,M,35.0,Married,House / apartment,Businessman,247500.0,1
345045,Cash loans,835605.0,24561.0,F,63.0,Widow,Municipal apartment,Working,135000.0,0
349860,Cash loans,,31653.0,F,51.0,Single / not married,House / apartment,Unemployed,81000.0,0
108096,Cash loans,521280.0,27423.0,M,28.0,Married,House / apartment,Working,135000.0,0
204671,Cash loans,95940.0,9616.5,F,36.0,Single / not married,With parents,Working,112500.0,0
281806,Revolving loans,202500.0,10125.0,F,37.0,Civil marriage,House / apartment,Working,157500.0,0
175263,Revolving loans,180000.0,9000.0,M,30.0,Single / not married,With parents,Unemployed,72000.0,0
157278,Cash loans,450000.0,25965.0,F,39.0,Married,House / apartment,Unemployed,112500.0,0
398418,Cash loans,450000.0,22018.5,M,35.0,Married,House / apartment,Working,139500.0,0
112223,Cash loans,497520.0,36202.5,F,57.0,Separated,Municipal apartment,Working,270000.0,0
444328,Cash loans,270126.0,11574.0,F,37.0,Separated,House / apartment,Unemployed,90000.0,0
132367,Cash loans,239850.0,25960.5,M,26.0,Single / not married,With parents,Businessman,225000.0,0
368581,Cash loans,585000.0,15561.0,M,57.0,Married,House / apartment,Businessman,292500.0,0
224515,Cash loans,280332.0,25839.0,M,38.0,Married,House / apartment,Working,135000.0,0
354295,Cash loans,1185120.0,42696.0,M,61.0,Married,House / apartment,Unemployed,90000.0,0
331549,Cash loans,760225.5,54976.5,M,,Married,House / apartment,Businessman,315000.0,0
318717,Cash loans,808650.0,31333.5,F,37.0,Civil marriage,House / apartment,Businessman,360000.0,0
427573,Revolving loans,292500.0,14625.0,F,60.0,Married,House / apartment,Working,135000.0,0
261322,Cash loans,675000.0,21775.5,F,58.0,Married,House / apartment,Unemployed,81000.0,1
318787,Revolving loans,315000.0,15750.0,F,41.0,Married,House / apartment,Working,157500.0,0
301851,Cash loans,450000.0,22018.5,F,32.0,Married,House / apartment,Working,157500.0,0
313407,Cash loans,123993.0,6093.0,F,54.0,Single / not married,House / apartment,Working,112500.0,0
228360,Cash loans,1078200.0,31653.0,M,49.0,Married,House / apartment,Working,135000.0,0
278907,Cash loans,513531.0,24835.5,M,54.0,Married,House / apartment,Working,135000.0,0
204949,Cash loans,250272.0,16123.5,F,39.0,Single / not married,House / apartment,Unemployed,81000.0,0
161260,Revolving loans,157500.0,7875.0,F,64.0,Married,House / apartment,Working,112500.0,0
427239,Cash loans,970380.0,28503.0,F,35.0,Civil marriage,House / apartment,Businessman,315000.0,0
301600,Cash loans,1223010.0,48631.5,M,50.0,Married,House / apartment,Unemployed,135000.0,0
310853,Cash loans,1359000.0,51894.0,F,,Married,House / apartment,Working,135000.0,0
238688,Cash loans,1185120.0,39168.0,F,42.0,Married,Office apartment,Unemployed,135000.0,0
224701,Cash loans,1885536.0,103455.0,F,38.0,Married,House / apartment,Unemployed,270000.0,0
267557,Revolving loans,405000.0,20250.0,F,44.0,Married,Rented apartment,Businessman,256500.0,0
196733,Cash loans,279000.0,13698.0,F,50.0,Married,Office apartment,Unemployed,112500.0,0
311432,Cash loans,675000.0,26154.0,F,32.0,Single / not married,Municipal apartment,Businessman,211500.0,0
322616,Cash loans,594000.0,19291.5,F,36.0,Married,House / apartment,Unemployed,135000.0,0
287971,Cash loans,604152.0,29196.0,M,36.0,Married,House / apartment,Working,180000.0,0
394171,Cash loans,495000.0,30411.0,F,39.0,Married,House / apartment,Working,112500.0,0
147631,Cash loans,675000.0,21906.0,F,59.0,Married,House / apartment,Working,45000.0,0
416409,Cash loans,808650.0,29839.5,F,52.0,Married,House / apartment,Businessman,234000.0,0
434428,Cash loans,1800000.0,47614.5,F,63.0,Married,House / apartment,Working,270000.0,0
328579,Cash loans,1288350.0,37800.0,M,52.0,Married,House / apartment,Working,180000.0,0
290781,Cash loans,270000.0,16537.5,F,29.0,Married,House / apartment,Unemployed,103500.0,1
258853,Cash loans,1125000.0,33025.5,F,53.0,Married,Municipal apartment,Businessman,225000.0,0
374691,Cash loans,994500.0,23917.5,F,56.0,Married,House / apartment,Unemployed,90000.0,0
421504,Cash loans,345289.5,18729.0,F,41.0,Married,House / apartment,Businessman,225000.0,0
107224,Cash loans,536917.5,22702.5,F,40.0,Married,House / apartment,Unemployed,112500.0,0
304316,Cash loans,508495.5,24592.5,M,40.0,Married,House / apartment,,202500.0,0
289672,Cash loans,733315.5,39199.5,F,31.0,Married,With parents,Unemployed,157500.0,0
208276,Cash loans,521280.0,27292.5,F,23.0,Married,House / apartment,Unemployed,67500.0,0
356809,Cash loans,1800000.0,62568.0,M,52.0,Married,House / apartment,Working,225000.0,1
356736,Cash loans,715500.0,25479.0,F,40.0,Married,House / apartment,Businessman,270000.0,0
335609,Cash loans,343800.0,12348.0,F,40.0,Widow,House / apartment,Working,112500.0,0
277973,Revolving loans,270000.0,13500.0,M,57.0,Single / not married,House / apartment,Unemployed,157500.0,1
134881,Cash loans,431280.0,23526.0,F,34.0,Single / not married,Office apartment,Working,135000.0,0
380891,Revolving loans,180000.0,9000.0,M,28.0,Married,House / apartment,Working,112500.0,0
374801,Cash loans,552555.0,16879.5,F,56.0,Civil marriage,House / apartment,Working,126000.0,0
163000,Cash loans,835380.0,23440.5,F,60.0,Married,House / apartment,Working,58500.0,0
210734,Cash loans,343800.0,13090.5,F,43.0,Married,House / apartment,Working,112500.0,0
249284,Cash loans,691020.0,18355.5,F,27.0,Civil marriage,House / apartment,Unemployed,270000.0,0
427811,Cash loans,402214.5,31774.5,F,35.0,Married,House / apartment,Working,144000.0,0
451254,Cash loans,173092.5,13522.5,M,52.0,Civil marriage,House / apartment,Working,112500.0,0
218462,Cash loans,1255680.0,41629.5,F,61.0,Married,Municipal apartment,Businessman,225000.0,0
262574,Cash loans,152820.0,11250.0,,33.0,Married,House / apartment,Working,135000.0,0
373428,Cash loans,561393.0,20295.0,F,64.0,Single / not married,House / apartment,Working,121500.0,0
112645,Cash loans,1012653.0,43033.5,F,40.0,Single / not married,House / apartment,Working,189000.0,0
452980,Cash loans,215640.0,9625.5,F,65.0,Widow,House / apartment,Working,171000.0,0
250795,Cash loans,900000.0,26316.0,M,53.0,Married,House / apartment,Working,135000.0,0
139371,Cash loans,508495.5,20025.0,F,60.0,Widow,House / apartment,Working,135000.0,0
424990,Cash loans,983160.0,62833.5,F,46.0,Married,Municipal apartment,Businessman,225000.0,0
432638,Cash loans,156384.0,17815.5,F,36.0,Civil marriage,House / apartment,Unemployed,90000.0,0
114902,Cash loans,327024.0,18391.5,F,54.0,Single / not married,House / apartment,Unemployed,103500.0,0
328537,Revolving loans,180000.0,9000.0,M,24.0,Single / not married,With parents,,112500.0,1
308304,Cash loans,755190.0,29677.5,F,59.0,Widow,House / apartment,Working,135000.0,0
320934,Cash loans,675000.0,34596.0,F,52.0,Married,House / apartment,Unemployed,135000.0,1
239011,Cash loans,675000.0,19345.5,M,27.0,Married,House / apartment,Unemployed,180000.0,0
237074,Cash loans,306000.0,14881.5,F,49.0,Single / not married,House / apartment,Businessman,225000.0,0
214757,Cash loans,1154655.0,45922.5,M,,Married,House / apartment,Working,202500.0,0
139871,Cash loans,168102.0,16506.0,F,39.0,Married,House / apartment,Unemployed,90000.0,0
160005,Cash loans,450000.0,30204.0,F,37.0,Married,House / apartment,Unemployed,81000.0,0
401890,Cash loans,835605.0,24556.5,,54.0,Married,House / apartment,Working,180000.0,0
217592,Cash loans,,47965.5,F,33.0,Married,House / apartment,Working,135000.0,0
278314,Cash loans,770913.0,28453.5,F,49.0,Widow,House / apartment,Working,180000.0,0
169758,Revolving loans,337500.0,16875.0,F,48.0,Married,House / apartment,Working,180000.0,0
401938,Cash loans,,38331.0,M,58.0,Married,House / apartment,Businessman,256500.0,0
355715,Cash loans,381528.0,18553.5,F,56.0,Civil marriage,House / apartment,Unemployed,81000.0,0
451681,Cash loans,450000.0,22018.5,M,27.0,Married,House / apartment,,180000.0,0
337674,Cash loans,454500.0,18022.5,F,57.0,Single / not married,House / apartment,Unemployed,90000.0,0
295858,Revolving loans,675000.0,33750.0,M,38.0,Married,House / apartment,Businessman,675000.0,1
384913,Revolving loans,405000.0,20250.0,F,40.0,Married,House / apartment,Businessman,202500.0,0
128762,Cash loans,677664.0,22023.0,F,59.0,Married,House / apartment,Working,112500.0,0
430756,Cash loans,533304.0,29061.0,M,32.0,Civil marriage,House / apartment,,202500.0,0
357495,Revolving loans,270000.0,13500.0,F,23.0,Married,House / apartment,Unemployed,135000.0,0
324202,Cash loans,310671.0,22644.0,F,,Separated,House / apartment,Working,157500.0,0
105427,Cash loans,117000.0,6475.5,F,24.0,Civil marriage,House / apartment,Working,81000.0,0
232349,Cash loans,636138.0,24777.0,F,51.0,Married,House / apartment,Unemployed,112500.0,1
326432,Cash loans,143910.0,13585.5,F,23.0,Single / not married,House / apartment,Unemployed,101250.0,0
435303,Cash loans,824823.0,29353.5,,33.0,Married,House / apartment,Working,198000.0,0
245826,Cash loans,823621.5,44010.0,F,58.0,Single / not married,House / apartment,Businessman,225000.0,0
434743,Cash loans,121500.0,8248.5,F,55.0,Single / not married,Municipal apartment,Unemployed,58500.0,1
233264,Cash loans,601470.0,32760.0,M,24.0,Married,House / apartment,Businessman,225000.0,0
264377,Cash loans,547344.0,30690.0,F,55.0,Married,House / apartment,Unemployed,108000.0,0
336053,Cash loans,152820.0,16344.0,F,44.0,Married,House / apartment,Unemployed,81000.0,0
171218,Cash loans,1006920.0,40063.5,M,34.0,Married,With parents,Businessman,252000.0,0
202770,Revolving loans,675000.0,33750.0,M,41.0,Married,House / apartment,Businessman,315000.0,0
382007,Revolving loans,337500.0,16875.0,,60.0,Married,House / apartment,Working,112500.0,0
383778,Cash loans,1113840.0,47322.0,F,57.0,Widow,House / apartment,Businessman,211500.0,0
351728,Cash loans,675000.0,24246.0,,39.0,Married,House / apartment,,135000.0,0
315910,Cash loans,1350000.0,55714.5,F,46.0,Married,House / apartment,Working,180000.0,0
187943,Cash loans,269550.0,13891.5,M,60.0,Married,House / apartment,Working,135000.0,1
428261,Cash loans,161730.0,8595.0,M,49.0,Single / not married,Office apartment,Working,112500.0,1
322609,Cash loans,490536.0,18621.0,M,53.0,Married,House / apartment,Businessman,270000.0,0
361242,Cash loans,,23800.5,M,,Single / not married,With parents,Working,180000.0,0
233592,Cash loans,755190.0,50800.5,F,48.0,Married,House / apartment,Businessman,202500.0,0
222098,Cash loans,942300.0,34749.0,M,56.0,Married,House / apartment,Businessman,225000.0,0
149641,Cash loans,590337.0,22005.0,M,48.0,Married,House / apartment,Businessman,202500.0,0
133452,Cash loans,931401.0,47686.5,F,37.0,Married,House / apartment,Businessman,252000.0,1
131269,Revolving loans,135000.0,6750.0,M,46.0,Married,House / apartment,Working,112500.0,0
298438,Cash loans,816660.0,31774.5,F,47.0,Married,House / apartment,Working,135000.0,0
187381,Cash loans,436032.0,14053.5,F,56.0,Single / not married,House / apartment,Businessman,270000.0,0
104193,Cash loans,1626516.0,44725.5,F,55.0,Married,House / apartment,Working,157500.0,0
154285,Cash loans,450000.0,30204.0,F,62.0,Single / not married,House / apartment,Unemployed,225000.0,0
250948,Cash loans,247675.5,19579.5,F,34.0,Married,House / apartment,Working,153000.0,0
240145,Cash loans,355536.0,18283.5,,46.0,Separated,House / apartment,Businessman,202500.0,0
421069,Cash loans,522000.0,26779.5,M,29.0,Married,House / apartment,Businessman,247500.0,0
225669,Cash loans,545040.0,19705.5,F,62.0,Widow,House / apartment,Unemployed,135000.0,0
173153,Cash loans,772168.5,43245.0,M,39.0,Married,House / apartment,Working,166500.0,0
404017,Cash loans,220500.0,12658.5,F,52.0,Separated,House / apartment,,135000.0,0
341409,Cash loans,954864.0,28048.5,F,33.0,Single / not married,House / apartment,Working,112500.0,0
329617,Cash loans,95940.0,10179.0,F,55.0,Single / not married,House / apartment,Unemployed,90000.0,0
415942,Cash loans,202500.0,11115.0,F,38.0,Married,House / apartment,Businessman,450000.0,0
172370,Cash loans,545040.0,25407.0,F,33.0,Widow,With parents,Working,112500.0,0
330255,Cash loans,592560.0,40216.5,F,37.0,Married,House / apartment,Unemployed,157500.0,0
221067,Revolving loans,405000.0,20250.0,F,61.0,Married,House / apartment,Working,157500.0,0
415294,Cash loans,521280.0,41926.5,M,47.0,Civil marriage,House / apartment,Businessman,270000.0,0
180467,Cash loans,91647.0,6979.5,,63.0,Civil marriage,House / apartment,Working,135000.0,0
293220,Cash loans,524403.0,34038.0,F,66.0,Widow,House / apartment,Working,112500.0,0
102828,Cash loans,495000.0,16096.5,M,44.0,Married,Rented apartment,Working,112500.0,0
204725,Cash loans,679500.0,39726.0,M,29.0,Married,House / apartment,Businessman,270000.0,0
443315,Cash loans,1154565.0,35136.0,M,50.0,Civil marriage,House / apartment,Businessman,270000.0,0
377975,Cash loans,760225.5,32206.5,F,39.0,Married,House / apartment,Unemployed,157500.0,0
197870,Cash loans,640080.0,31261.5,M,29.0,Single / not married,House / apartment,Working,135000.0,0
413030,Cash loans,1081179.0,42876.0,M,63.0,Married,House / apartment,Unemployed,180000.0,0
325512,Cash loans,1467612.0,55899.0,F,42.0,Married,House / apartment,Working,157500.0,0
297997,Revolving loans,270000.0,13500.0,M,45.0,Married,House / apartment,Businessman,270000.0,0
112383,Cash loans,509400.0,32683.5,F,25.0,Single / not married,House / apartment,Working,180000.0,0
334878,Cash loans,781920.0,47965.5,M,36.0,Married,Municipal apartment,Businessman,540000.0,0
131143,Cash loans,302076.0,24349.5,F,63.0,Widow,House / apartment,Working,135000.0,1
102726,Cash loans,225000.0,10489.5,F,28.0,Married,House / apartment,Unemployed,78930.0,0
309126,Cash loans,584014.5,28224.0,M,39.0,Single / not married,House / apartment,Working,180000.0,0
273041,Cash loans,1006920.0,42660.0,F,60.0,Civil marriage,House / apartment,Businessman,319500.0,1
395006,Cash loans,1042560.0,34587.0,M,54.0,Married,House / apartment,Working,171000.0,1
184491,Cash loans,360000.0,33147.0,F,45.0,Married,House / apartment,Working,112500.0,0
251941,Revolving loans,225000.0,11250.0,M,32.0,Single / not married,House / apartment,Unemployed,76500.0,0
424509,Cash loans,807984.0,29151.0,,42.0,Separated,House / apartment,Unemployed,180000.0,0
184398,Cash loans,584766.0,24903.0,M,29.0,Married,With parents,Working,202500.0,0
235152,Cash loans,860634.0,25294.5,M,59.0,Single / not married,House / apartment,Working,112500.0,0
340085,Cash loans,1078200.0,31653.0,M,32.0,Single / not married,House / apartment,Businessman,202500.0,0
308908,Cash loans,,17716.5,F,37.0,Married,House / apartment,Working,112500.0,0
397276,Cash loans,687600.0,19836.0,F,37.0,Married,House / apartment,Businessman,270000.0,0
304826,Cash loans,521280.0,28408.5,F,48.0,Single / not married,House / apartment,Businessman,225000.0,0
203772,Cash loans,540000.0,26109.0,F,32.0,Single / not married,House / apartment,Unemployed,157500.0,0
323370,Cash loans,239850.0,25960.5,F,68.0,Married,House / apartment,Unemployed,31500.0,0
358111,Revolving loans,180000.0,9000.0,M,59.0,Married,House / apartment,Businessman,216000.0,0
359517,Cash loans,1485000.0,56691.0,F,27.0,Married,With parents,Working,135000.0,0
156529,Cash loans,134316.0,13212.0,F,68.0,Married,House / apartment,Unemployed,112500.0,0
345756,Cash loans,285723.0,24651.0,F,23.0,Single / not married,House / apartment,Unemployed,90000.0,0
236582,Cash loans,675000.0,19867.5,F,59.0,Widow,House / apartment,Unemployed,76500.0,0
228654,Cash loans,1166724.0,34245.0,M,48.0,Married,House / apartment,Working,157500.0,0
407913,Cash loans,152820.0,15111.0,M,43.0,Married,House / apartment,Working,180000.0,0
387865,Cash loans,277969.5,20272.5,M,33.0,Married,House / apartment,,225000.0,0
430276,Cash loans,414792.0,28188.0,M,32.0,Married,House / apartment,Working,153000.0,1
169488,Cash loans,254700.0,15165.0,F,35.0,Single / not married,House / apartment,Working,157500.0,0
251294,Cash loans,1223010.0,48631.5,F,44.0,Married,House / apartment,Businessman,315000.0,0
406914,Cash loans,47970.0,5296.5,M,27.0,Married,With parents,Working,130500.0,0
371914,Cash loans,199080.0,11556.0,M,58.0,Married,House / apartment,Working,112500.0,0
207092,Cash loans,417024.0,20191.5,M,37.0,Married,With parents,Working,135000.0,0
309706,Cash loans,1267038.0,50377.5,,40.0,Single / not married,House / apartment,Businessman,337500.0,0
406713,Cash loans,675000.0,26284.5,F,54.0,Widow,House / apartment,Working,117000.0,0
295212,Cash loans,677664.0,35896.5,M,26.0,Married,With parents,Unemployed,135000.0,0
407409,Cash loans,100737.0,10975.5,F,27.0,Married,House / apartment,Working,130500.0,0
320935,Cash loans,268659.0,26703.0,M,37.0,Married,Rented apartment,Working,135000.0,0
290415,Cash loans,313438.5,16051.5,F,63.0,Widow,House / apartment,Unemployed,67500.0,0
101045,Revolving loans,180000.0,9000.0,F,44.0,Civil marriage,House / apartment,Unemployed,67500.0,0
426479,Cash loans,1350000.0,71928.0,M,56.0,Married,House / apartment,Working,126000.0,0
366836,Revolving loans,180000.0,9000.0,,27.0,Married,House / apartment,Working,135000.0,0
446161,Cash loans,239850.0,22554.0,F,27.0,Single / not married,House / apartment,Unemployed,157500.0,0
402751,Cash loans,755190.0,36459.0,F,63.0,Married,House / apartment,Working,112500.0,0
233816,Cash loans,450000.0,30573.0,M,37.0,Married,House / apartment,Working,126000.0,0
307380,Revolving loans,202500.0,10125.0,F,28.0,Single / not married,House / apartment,Unemployed,67500.0,0
262881,Cash loans,450072.0,44514.0,F,45.0,Widow,House / apartment,Working,135000.0,0
168480,Revolving loans,180000.0,9000.0,F,40.0,Married,House / apartment,Unemployed,67500.0,0
103839,Cash loans,1256400.0,36864.0,F,,Single / not married,With parents,Working,135000.0,0
179858,Cash loans,497520.0,53712.0,M,53.0,Separated,House / apartment,Businessman,225000.0,0
233058,Revolving loans,202500.0,10125.0,M,47.0,Single / not married,House / apartment,Businessman,450000.0,0
434763,Cash loans,276277.5,21955.5,F,56.0,Married,House / apartment,Working,157500.0,0
236479,Cash loans,450000.0,35685.0,F,24.0,Single / not married,With parents,Working,157500.0,0
141979,Cash loans,441000.0,20686.5,F,42.0,Married,House / apartment,Unemployed,67500.0,0
251309,Cash loans,1800000.0,62568.0,F,41.0,Married,House / apartment,Working,180000.0,0
276654,Cash loans,86346.0,9427.5,M,50.0,Married,House / apartment,Working,112500.0,0
171180,Cash loans,,20979.0,M,,Single / not married,House / apartment,Businessman,202500.0,0
320286,Cash loans,1006920.0,42790.5,F,55.0,Married,House / apartment,Working,135000.0,0
385738,Cash loans,314100.0,21375.0,M,47.0,Married,House / apartment,Working,112500.0,1
257515,Cash loans,175500.0,12901.5,M,23.0,Single / not married,With parents,Working,112500.0,0
144763,Cash loans,1800000.0,62698.5,F,38.0,Married,House / apartment,Unemployed,180000.0,0
160932,Cash loans,248760.0,28264.5,M,26.0,Married,House / apartment,Working,157500.0,0
241063,Cash loans,526491.0,30352.5,F,55.0,Single / not married,House / apartment,Working,112500.0,0
167345,Cash loans,450000.0,30073.5,F,58.0,Married,House / apartment,Businessman,427500.0,0
378586,Cash loans,781920.0,32998.5,F,39.0,Married,House / apartment,Businessman,202500.0,0
283947,Cash loans,454500.0,14661.0,M,35.0,Married,House / apartment,Working,126000.0,0
128533,Revolving loans,180000.0,9000.0,M,43.0,Married,House / apartment,,72000.0,1
417524,Cash loans,283500.0,9184.5,F,58.0,Single / not married,House / apartment,Working,90000.0,0
133905,Cash loans,284400.0,16456.5,M,65.0,Civil marriage,House / apartment,Working,112500.0,0
434422,Cash loans,728460.0,37134.0,F,66.0,Married,House / apartment,Businessman,225000.0,0
120886,Cash loans,755190.0,32125.5,F,42.0,Married,House / apartment,Unemployed,90000.0,0
411801,Cash loans,573628.5,27724.5,M,51.0,Single / not married,House / apartment,Working,180000.0,0
395421,Cash loans,1755000.0,46426.5,F,42.0,Married,House / apartment,Working,106650.0,0
319152,Cash loans,312768.0,13378.5,F,55.0,Widow,Municipal apartment,Unemployed,67500.0,0
247803,Cash loans,728460.0,37003.5,F,57.0,Married,House / apartment,Working,180000.0,0
377883,Cash loans,1308964.5,34659.0,F,41.0,Married,House / apartment,Unemployed,360000.0,0
420183,Cash loans,260640.0,20299.5,F,61.0,Married,House / apartment,Working,175500.0,0
392191,Cash loans,1636245.0,45126.0,M,48.0,Married,House / apartment,Businessman,292500.0,0
450474,Cash loans,517266.0,26541.0,F,47.0,Married,House / apartment,Working,157500.0,0
312055,Cash loans,1019610.0,36751.5,F,55.0,Married,House / apartment,Businessman,225000.0,0
316327,Cash loans,225000.0,10953.0,M,25.0,Single / not married,House / apartment,Working,180000.0,0
165209,Cash loans,124380.0,12874.5,F,59.0,Married,Rented apartment,Working,157500.0,0
270258,Cash loans,1305000.0,34425.0,F,52.0,Married,House / apartment,Working,112500.0,0
232430,Cash loans,337500.0,17361.0,F,25.0,Married,House / apartment,Working,90000.0,1
318088,Cash loans,239850.0,22324.5,F,60.0,Married,House / apartment,Working,135000.0,0
346589,Cash loans,555273.0,17910.0,M,23.0,Single / not married,House / apartment,Working,112500.0,0
211359,Cash loans,760225.5,53041.5,,46.0,Married,House / apartment,Businessman,225000.0,0
274827,Cash loans,675000.0,32602.5,M,59.0,Married,House / apartment,,180000.0,0
378200,Cash loans,1575000.0,41679.0,,32.0,Married,House / apartment,Businessman,225000.0,0
327229,Cash loans,758214.0,36607.5,,46.0,Married,House / apartment,Working,135000.0,0
331200,Cash loans,178213.5,13918.5,F,,Married,House / apartment,Working,103500.0,0
237096,Cash loans,290088.0,21240.0,M,34.0,Married,House / apartment,Businessman,243000.0,0
111668,Cash loans,787131.0,42066.0,F,46.0,Separated,House / apartment,Working,135000.0,1
392485,Cash loans,675000.0,22306.5,F,60.0,Widow,House / apartment,Working,112500.0,0
159405,Cash loans,601470.0,32760.0,M,37.0,Single / not married,Rented apartment,Businessman,225000.0,0
257418,Cash loans,473760.0,51021.0,M,60.0,Married,House / apartment,Working,157500.0,0
390988,Cash loans,780363.0,39973.5,M,45.0,Married,House / apartment,Unemployed,166500.0,0
275394,Cash loans,942300.0,30528.0,F,37.0,Married,House / apartment,Unemployed,90000.0,0
245678,Cash loans,203760.0,20281.5,F,48.0,Married,Municipal apartment,Working,180000.0,0
116035,Cash loans,506889.0,40176.0,F,48.0,Single / not married,House / apartment,Working,148500.0,1
390996,Cash loans,147726.0,17662.5,M,39.0,Married,House / apartment,Businessman,270000.0,0
235554,Cash loans,,27193.5,M,28.0,Civil marriage,House / apartment,Working,382500.0,0
311102,Cash loans,1190434.5,32733.0,F,59.0,Separated,House / apartment,Working,127350.0,0
104539,Cash loans,239850.0,22900.5,M,39.0,Single / not married,House / apartment,Businessman,225000.0,0
340760,Cash loans,161730.0,8901.0,F,57.0,Separated,House / apartment,Unemployed,54000.0,0
443163,Cash loans,364896.0,17685.0,F,57.0,Single / not married,House / apartment,Unemployed,54000.0,0
244581,Cash loans,592560.0,35806.5,F,39.0,Single / not married,House / apartment,Working,126000.0,0
380110,Cash loans,490495.5,46701.0,F,47.0,Married,House / apartment,Working,180000.0,0
171921,Cash loans,183694.5,13495.5,M,31.0,Civil marriage,With parents,Working,157500.0,0
226509,Cash loans,521280.0,25209.0,F,60.0,Married,House / apartment,Working,180000.0,0
110746,Cash loans,640080.0,31261.5,M,31.0,Single / not married,Municipal apartment,Working,157500.0,0
103732,Cash loans,127350.0,13842.0,F,31.0,Married,House / apartment,Unemployed,90000.0,0
114520,Cash loans,450000.0,35554.5,M,43.0,Married,House / apartment,Working,180000.0,0
409457,Cash loans,1824480.0,63549.0,M,50.0,Married,House / apartment,Working,675000.0,0
